"date.time","settlement.id","type","order.id","sku","description","quantity","marketplace","fulfillment","order.city","order.state","order.postal","product.sales","shipping.credits","gift.wrap.credits","promotional.rebates","sales.tax.collected","selling.fees","fba.fees","other.transaction.fees","other","total"
"Dec 27, 2017 12:01:19 AM PST",6533720311,"Order","111-1334173-7067445","JAMES117-PNK","Good and Perfect Gift From Above James 1:17 Scripture Vinyl Wall Decal [Pink] Nursery Décor Baby Newborn Child Bedroom",1,"amazon.com","Amazon","Cibolo","Texas","78108",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 27, 2017 12:51:09 AM PST",6533720311,"Order","111-5405859-8705852","KA-FLGL-POBP","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","FEDERAL WAY","WA","98023-4352",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 27, 2017 3:25:55 PM PST",6533720311,"Refund","112-3852835-0889002","ALICEQUOTES-WHT","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [WHITE] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Décor",1,"amazon.com","Amazon","CLEVELAND","GEORGIA","30528-4093",-38,0,0,0,0,4.56,0,0,"0","-33.44"
"Dec 27, 2017 7:41:48 PM PST",6533720311,"Order","113-0280280-1713061","C0-LVMK-Y8ST","UNLESS Dr Seuss Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals Lorax Truffula Trees Design 28"" x 12"" Children Bedroom Cat in the Hat Nursery Dec",1,"amazon.com","Amazon","DUBUQUE","IA","52001-0304",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 27, 2017 7:58:00 PM PST",6533720311,"Order","112-5668293-2916245","ALICEQUOTES-SILPUR","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [PURPLE/SILVER] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Dé",1,"amazon.com","Amazon","ANAHEIM","CA","92807-3730",38,0,0,0,0,-5.7,-3.96,0,"0","28.34"
"Dec 27, 2017 8:36:54 PM PST",6533720311,"Order","111-5405859-8705852","JB-ADFI-9DMC","Cheshire Cat Alice In Wonderland Inspired We're All Mad Here Quote Vinyl Wall Decal [BLACK] by GMDdecals Size 30"" x 12"" Hatter Storybook Décor",1,"amazon.com","Amazon","FEDERAL WAY","WA","98023-4352",18,0,0,0,0,-2.7,-2.88,0,"0","12.42"
"Dec 27, 2017 9:53:52 PM PST",6533720311,"Order","111-9897264-6887456","DRWHOMIRACLE-BLK","DW Inspired Big Miracles Quote [BLACK] Vinyl Wall Decal by GMDdecals 28 inches x 12 inches Dr Doctor Inspirational Who Screwdriver Fandom Gift Decor",1,"amazon.com","Amazon","Flower Mound","Texas","75022",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 27, 2017 11:31:06 PM PST",6533720311,"Order","113-3224178-7182618","LOVECOFFEEES-BLK","El amor y el café inspried Cita de decoración de la pared Decal [NEGRO] - 12inches x 24 pulgadas - Vinilo adhesivo brillante [3mil] Fácil aplicación,",1,"amazon.com","Amazon","EAST ELMHURST","NY","11370-1731",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 28, 2017 3:52:27 AM PST",6533720311,"Refund","112-6939668-0929035","NONSENSE-BLK","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","Kiryat Ono","","5540221",0,0,0,0,0,0,0,0,"0","0"
"Dec 28, 2017 10:35:45 AM PST",6533720311,"Order","112-1633208-3708241","HPSPELLS1-BLK","Harry Potter Inspired Wizard 12 Different Spells QuoteSET ONE [BLACK] Vinyl Decal for Stairs or Wall by GMDdecals Dumbledore Fantastic Beasts Hogwarts",1,"amazon.com","Amazon","PEYTON","CO","80831-6837",36,0,0,0,0,-5.4,-2.88,0,"0","27.72"
"Dec 28, 2017 3:56:44 PM PST",6533720311,"Order","113-7230156-0203409","DRWHOBOOKS-NVY","DW Inspired Books are Weapons Quote [BLUE] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,"amazon.com","Amazon","JACKSONVILLE","FL","32211-6992",18,0,0,0,1.26,-2.7,-2.88,-0.04,"0","13.64"
"Dec 28, 2017 5:18:07 PM PST",6533720311,"Order","113-6357359-3513827","SRNTYWIDE-TUR","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Turquoise] Bible...",1,"amazon.com","Amazon","KILLEEN","TX","76542-5416",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 28, 2017 9:09:04 PM PST",6533720311,"Order","112-9422884-1937001","LOVEPATIENT-WHT","GMDdecals Love Is Patient, Love Is Kind, Love Never Fails Inspirational Quote Vinyl Wall Decor Decal [GLOSSY WHITE]- 30 inches x 15 inches -Adhesive",1,"amazon.com","Amazon","JACKSONVILLE","FL","32257-8921",16,0,0,0,1.12,-2.4,-2.88,-0.03,"0","11.81"
"Dec 28, 2017 9:41:45 PM PST",6533720311,"Order","112-3572032-5907425","TRUFFULATREESET5","Dr Seuss Truffula Trees Assorted Set Vinyl Wall Decal Children Bedroom Nursery Décor Storybook Gift",1,"amazon.com","Amazon","MONETA","VA","24121-4590",42,0,0,0,0,-6.3,-2.88,0,"0","32.82"
"Dec 28, 2017 11:46:07 PM PST",6533720311,"Order","114-0891780-0049859","LOVECOFFEE-WHT","GMDdecals Love and Coffee Inspired Quote Décor Wall Decal [WHITE] - 12"" x 24"" - Adhesive High Glossy Vinyl [3mil]Made In USA (Home Welcome Housewarmin",1,"amazon.com","Amazon","MESA","ARIZONA","85206-2731",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 29, 2017 7:03:20 AM PST",6533720311,"Order","111-0503474-8477068","KA-FLGL-POBP","Nonsense Quote Alice In Wonderland Inspired Quote Vinyl Wall Decal [BLACK] by GMDdecals - Size 36"" x 12"" Mad Hatter Cheshire Cat Storybook Décor",1,"amazon.com","Amazon","WARRENSBURG","MO","64093-2263",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 30, 2017 4:03:39 AM PST",6539453201,"Order","113-0471345-2364235","SRNTYWIDE-TUR","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [Turquoise] Bible...",1,"amazon.com","Amazon","WINTERVILLE","NC","28590-5843",16,0,0,0,0,-2.4,-2.39,0,"0","11.21"
"Dec 30, 2017 8:55:52 AM PST",6539453201,"Order","113-3345775-9441014","ALICEQUOTES-SILPUR","Alice In Wonderland Story Book Quote Set Vinyl Stair or Wall Decals [PURPLE/SILVER] by GMDdecals 24"" x 2-4"" per quote Cheshire Mad Hatter Storybook Dé",1,"amazon.com","Amazon","cincinnati","ohio","45205",38,0,0,0,0,-5.7,-3.96,0,"0","28.34"
"Dec 30, 2017 9:26:11 AM PST",6539453201,"Order","113-8174566-7111411","LOVECOFFEE-TUR","Love and Coffee Inspried Quote Décor Wall Decal [TURQUOISE]- 12Inches x 24 Inches - Adhesive Glossy Vinyl [3mil] Easy Application, Made In USA with He",1,"amazon.com","Amazon","AUGUSTA","GA","30907-1350",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 30, 2017 11:42:47 AM PST",6539453201,"Order","112-1633208-3708241","HAGRID-BLK","Hagrid Harry Potter Inspired What's Comin Will Come Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook Decor",1,"amazon.com","Amazon","PEYTON","CO","80831-6837",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 30, 2017 1:22:00 PM PST",6539453201,"Order","113-7125966-7075445","LTDKSIRIUS-BLK","Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,"amazon.com","Amazon","LAFAYETTE","IN","47905-8539",22,0,0,0,0,-3.3,-2.88,0,"0","15.82"
"Dec 30, 2017 2:57:41 PM PST",6539453201,"Order","111-8102494-0840214","SNTYFUNKY-BLK","Serenity Prayer Funky Bible Scripture Quote Vinyl Wall Decal [Black] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift",1,"amazon.com","Amazon","FAIRFIELD","CA","94533-7711",16,0.75,0,-0.75,0,-1.92,-2.39,0,"0","11.69"
"Dec 30, 2017 3:42:56 PM PST",6539453201,"Order","112-7102941-5309064","SRNTYWIDE-WHT","Serenity Prayer Wide Bible Scripture Quote Vinyl Wall Decal [White] Bible Scripture Home Décor Welcome Housewarming Wedding Anniversary Birthday Gift",1,"amazon.com","Amazon","BRONX","NY","10454-0061",16,3.26,0,0,0,-2.4,-6.14,0,"0","10.72"
"Dec 30, 2017 3:53:14 PM PST",6539453201,"Order","111-1720933-2697032","LTDKSIRIUS-BLK","Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,"amazon.com","Amazon","Kingwood","Tx","77345",22,0,0,0,0,-3.3,-2.88,0,"0","15.82"
"Dec 30, 2017 8:46:01 PM PST",6539453201,"Order","111-2612567-6153829","LTDKSIRIUS-BLK","Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,"amazon.com","Amazon","Cypress","CA","90630",22,0,0,0,0,-3.3,-2.88,0,"0","15.82"
"Dec 30, 2017 10:49:32 PM PST",6539453201,"Order","113-3558920-1257008","DRWHOBOOKS-BLK","DW Inspired Books are Weapons Quote [BLACK] Vinyl Wall Decal by GMDdecals 30"" x 12"" Dr Doctor inspirational Who Fandom Library Reading Gift Decor",1,"amazon.com","Amazon","Fort Wayne","IN","46835",16,0,0,0,0,-2.4,-2.88,0,"0","10.72"
"Dec 30, 2017 11:12:49 PM PST",6539453201,"Order","112-7792238-2029858","JESUSGRM-TUR","Jesus And Germs Are Everywhere Quote [TURQUOISE] Vinyl Wall Decal by GMDdecals 24 x 15 inches Kitchen Country Southern Gift Home Décor",1,"amazon.com","Amazon","PAINTSVILLE","KY","41240-1272",12.8,0,0,0,0,-1.92,-2.88,0,"0","8"
"Dec 30, 2017 11:50:20 PM PST",6539453201,"Order","114-0402910-5709021","LTDKSIRIUS-BLK","Sirius Black Harry Potter Inspired We've All Got Light and Dark Quote Vinyl Wall Decal [BLACK] by GMDdecals 24"" x 15"" Hogwarts Spell Wizard Storybook",1,"amazon.com","Amazon","PEKIN","IL","61554-6055",22,0,0,0,0,-3.3,-2.88,0,"0","15.82"
"Dec 31, 2017 2:41:21 AM PST",6539453201,"Adjustment","112-3852835-0889002","ALICEQUOTES-WHT","FBA Inventory Reimbursement - Customer Return",1,"","","","","",0,0,0,0,0,0,0,0,"29.42","29.42"
"Dec 31, 2017 7:53:25 AM PST",6539453201,"Transfer","","","To your account ending in: 531, Federal ACH Trace ID: 091000016390254",NA,"","","","","",0,0,0,0,0,0,0,0,"-371.95","-371.95"
"Dec 31, 2017 8:54:28 AM PST",6539453201,"Order","111-0206701-7176228","STARWARS-BLK","Star Wars Inspired LARGE [BLACK] Quote Set Vinyl Wall or Stairs Decal by GMDdecals Force Jedi Emperor Strikes Phantom Lightsaber Home Decor",1,"amazon.com","Amazon","GLENS FALLS","NY","12801-3737",34,0,0,0,0,-5.1,-2.88,0,"0","26.02"
